,dish_type,price,star,comment_num,location
685,日本料理,24,4,406,闵行区
686,日本料理,47,4,95,徐汇区
687,日本料理,168,4,5,普陀区
688,日本料理,47,4,95,浦东新区
689,日本料理,81,3,327,宝山区
690,江浙菜,50,3,340,杨浦区
691,江浙菜,67,4,739,浦东新区
692,江浙菜,61,4,647,浦东新区
693,江浙菜,112,4,234,闵行区
694,江浙菜,53,4,596,闵行区
695,江浙菜,146,4,587,黄浦区
696,江浙菜,51,4,785,奉贤区
697,江浙菜,68,4,466,浦东新区
698,江浙菜,68,4,265,浦东新区
699,江浙菜,165,5,588,松江区
700,江浙菜,64,4,1174,静安区
701,江浙菜,64,4,1523,金山区
702,江浙菜,210,4,594,奉贤区
703,江浙菜,36,4,300,杨浦区
704,江浙菜,140,3,262,浦东新区
705,日本料理,155,3,15,宝山区
706,日本料理,81,3,327,宝山区
707,日本料理,194,5,344,闵行区
708,日本料理,507,5,3,浦东新区
709,日本料理,86,5,247,闵行区
710,日本料理,260,4,153,徐汇区
711,日本料理,192,4,0,长宁区
712,日本料理,166,4,72,浦东新区
713,日本料理,172,4,114,浦东新区
714,日本料理,96,4,0,长宁区
715,日本料理,136,4,209,宝山区
716,日本料理,227,5,972,静安区
717,日本料理,118,3,37,松江区
718,日本料理,132,4,499,浦东新区
719,日本料理,237,4,90,徐汇区
720,蛋糕甜点,173,4,7,宝山区
721,蛋糕甜点,51,5,778,其他区
722,蛋糕甜点,10,4,149,宝山区
723,蛋糕甜点,20,4,0,松江区
724,蛋糕甜点,19,4,3773,松江区
725,蛋糕甜点,15,4,1281,青浦区
726,蛋糕甜点,110,4,22,宝山区
727,蛋糕甜点,13,5,423,青浦区
728,蛋糕甜点,10,4,937,浦东新区
729,蛋糕甜点,248,4,2,浦东新区
730,蛋糕甜点,6,4,247,青浦区
731,蛋糕甜点,15,5,123,浦东新区
732,蛋糕甜点,443,4,14,浦东新区
733,蛋糕甜点,8,4,226,青浦区
734,蛋糕甜点,20,4,2549,金山区
735,江浙菜,165,5,588,松江区
736,江浙菜,64,4,1174,静安区
737,江浙菜,64,4,1523,金山区
738,江浙菜,210,4,594,奉贤区
739,江浙菜,36,4,300,杨浦区
740,江浙菜,140,3,262,浦东新区
741,江浙菜,50,4,387,杨浦区
742,江浙菜,129,5,370,嘉定区
743,江浙菜,33,5,259,浦东新区
744,江浙菜,55,4,457,杨浦区
745,江浙菜,47,4,376,嘉定区
746,江浙菜,62,4,1159,闵行区
747,江浙菜,132,4,709,静安区
748,江浙菜,68,4,281,浦东新区
749,江浙菜,186,4,1153,静安区
750,聚餐宴请,104,5,267,浦东新区
751,聚餐宴请,57,4,66,嘉定区
752,聚餐宴请,197,4,422,杨浦区
753,聚餐宴请,80,4,386,浦东新区
754,聚餐宴请,150,4,220,浦东新区
755,聚餐宴请,66,5,74,青浦区
756,聚餐宴请,57,4,69,金山区
757,聚餐宴请,140,4,198,黄浦区
758,聚餐宴请,105,4,247,长宁区
759,聚餐宴请,72,4,3420,松江区
760,聚餐宴请,74,5,377,浦东新区
761,聚餐宴请,72,4,48,浦东新区
762,聚餐宴请,9,5,291,青浦区
763,聚餐宴请,110,4,77,松江区
764,聚餐宴请,102,5,2006,黄浦区
765,日本料理,127,4,17,浦东新区
766,日本料理,237,4,90,徐汇区
767,日本料理,95,4,93,浦东新区
768,日本料理,160,4,22,普陀区
769,日本料理,169,4,217,浦东新区
770,日本料理,43,4,211,嘉定区
771,日本料理,107,4,3,静安区
772,日本料理,94,4,215,浦东新区
773,日本料理,142,5,841,浦东新区
774,日本料理,254,4,3,徐汇区
775,日本料理,99,4,85,静安区
776,日本料理,150,4,85,闵行区
777,日本料理,140,4,16,闵行区
778,日本料理,88,5,441,普陀区
779,日本料理,54,4,199,闵行区
780,江浙菜,90,3,520,浦东新区
781,江浙菜,58,4,950,宝山区
782,江浙菜,114,5,812,嘉定区
783,江浙菜,140,4,486,静安区
784,江浙菜,56,4,782,青浦区
785,江浙菜,43,4,717,闵行区
786,江浙菜,196,5,217,黄浦区
787,江浙菜,92,4,137,闵行区
788,江浙菜,47,4,156,浦东新区
789,江浙菜,169,4,755,长宁区
790,江浙菜,95,4,573,嘉定区
791,江浙菜,91,4,181,浦东新区
792,江浙菜,121,4,238,静安区
793,江浙菜,81,3,137,长宁区
794,江浙菜,59,4,1195,静安区
795,蛋糕甜点,315,5,5,长宁区
796,蛋糕甜点,34,4,611,青浦区
797,蛋糕甜点,30,5,400,青浦区
798,蛋糕甜点,303,4,2,静安区
799,蛋糕甜点,29,5,239,松江区
800,蛋糕甜点,12,4,253,金山区
801,蛋糕甜点,0,4,11,普陀区
802,蛋糕甜点,0,4,233,黄浦区
803,蛋糕甜点,0,4,293,徐汇区
804,蛋糕甜点,25,4,4,松江区
805,蛋糕甜点,0,4,456,青浦区
806,蛋糕甜点,29,4,57,闵行区
807,蛋糕甜点,151,4,39,宝山区
808,蛋糕甜点,10,4,294,松江区
809,蛋糕甜点,11,4,458,嘉定区
810,聚餐宴请,100,4,504,徐汇区
811,聚餐宴请,161,5,21,徐汇区
812,聚餐宴请,91,4,916,黄浦区
813,聚餐宴请,102,4,171,杨浦区
814,聚餐宴请,120,4,770,奉贤区
815,聚餐宴请,57,4,80,浦东新区
816,聚餐宴请,201,4,108,黄浦区
817,聚餐宴请,76,4,90,嘉定区
818,聚餐宴请,101,4,21,杨浦区
819,聚餐宴请,96,4,21,杨浦区
820,聚餐宴请,73,3,112,嘉定区
821,聚餐宴请,55,5,213,青浦区
822,聚餐宴请,69,3,53,松江区
823,聚餐宴请,54,4,41,浦东新区
824,聚餐宴请,138,5,681,浦东新区
825,日本料理,111,4,12,松江区
826,日本料理,131,4,26,杨浦区
827,日本料理,378,5,111,闵行区
828,日本料理,209,3,4,闵行区
829,日本料理,88,4,60,浦东新区
830,日本料理,36,4,174,徐汇区
831,日本料理,117,4,30,青浦区
832,日本料理,135,5,465,松江区
833,日本料理,100,4,138,嘉定区
834,日本料理,229,5,2,虹口区
835,日本料理,31,4,159,浦东新区
836,日本料理,155,4,13,浦东新区
837,日本料理,100,4,0,长宁区
838,日本料理,99,4,267,松江区
839,日本料理,215,5,33,黄浦区
840,蛋糕甜点,82,4,1,闵行区
841,蛋糕甜点,6,4,165,宝山区
842,蛋糕甜点,72,4,210,宝山区
843,蛋糕甜点,181,4,1,宝山区
844,蛋糕甜点,50,4,352,嘉定区
845,蛋糕甜点,24,5,132,静安区
846,蛋糕甜点,271,4,0,普陀区
847,蛋糕甜点,15,4,71,松江区
848,蛋糕甜点,43,3,359,青浦区
849,蛋糕甜点,264,4,4,黄浦区
850,蛋糕甜点,87,5,406,虹口区
851,蛋糕甜点,30,5,217,嘉定区
852,蛋糕甜点,144,5,228,松江区
853,蛋糕甜点,56,4,318,嘉定区
854,蛋糕甜点,20,4,105,松江区
855,江浙菜,35,4,316,金山区
856,江浙菜,58,4,1044,松江区
857,江浙菜,57,4,326,宝山区
858,江浙菜,90,5,175,其他区
859,江浙菜,120,3,248,浦东新区
860,江浙菜,88,4,121,徐汇区
861,江浙菜,116,4,498,黄浦区
862,江浙菜,94,4,276,浦东新区
863,江浙菜,79,4,389,宝山区
864,江浙菜,78,4,185,青浦区
865,江浙菜,57,4,167,闵行区
866,江浙菜,39,4,276,普陀区
867,江浙菜,78,4,109,浦东新区
868,江浙菜,81,4,549,浦东新区
869,江浙菜,73,4,292,嘉定区
870,聚餐宴请,95,4,61,青浦区
871,聚餐宴请,63,4,146,宝山区
872,聚餐宴请,136,4,43,徐汇区
873,聚餐宴请,56,5,376,青浦区
874,聚餐宴请,105,4,153,嘉定区
875,聚餐宴请,95,4,18,静安区
876,聚餐宴请,105,4,125,闵行区
877,聚餐宴请,38,4,12,黄浦区
878,聚餐宴请,144,4,186,浦东新区
879,聚餐宴请,58,4,77,静安区
880,聚餐宴请,127,4,158,闵行区
881,聚餐宴请,55,4,51,虹口区
882,聚餐宴请,227,5,22,普陀区
883,聚餐宴请,143,4,15,闵行区
884,聚餐宴请,74,4,17,闵行区
885,日本料理,100,4,0,长宁区
886,日本料理,171,4,41,长宁区
887,日本料理,62,4,16,徐汇区
888,日本料理,48,4,5,杨浦区
889,日本料理,128,4,164,徐汇区
890,日本料理,159,5,829,徐汇区
891,日本料理,278,4,15,黄浦区
892,日本料理,27,4,12,宝山区
893,日本料理,325,4,15,黄浦区
894,日本料理,262,4,6,长宁区
895,日本料理,67,5,56,黄浦区
896,日本料理,71,4,24,长宁区
897,日本料理,70,4,87,奉贤区
898,日本料理,94,4,228,黄浦区
899,日本料理,123,5,110,嘉定区
900,蛋糕甜点,42,5,31,浦东新区
901,蛋糕甜点,58,4,371,宝山区
902,蛋糕甜点,48,4,368,闵行区
903,蛋糕甜点,53,4,0,浦东新区
904,蛋糕甜点,20,4,67,浦东新区
905,蛋糕甜点,19,4,146,普陀区
906,蛋糕甜点,217,4,8,徐汇区
907,蛋糕甜点,15,4,28,松江区
908,蛋糕甜点,45,4,177,宝山区
909,蛋糕甜点,210,4,1,闵行区
910,蛋糕甜点,22,4,41,浦东新区
911,蛋糕甜点,0,4,107,浦东新区
912,蛋糕甜点,60,4,0,黄浦区
913,蛋糕甜点,91,4,80,杨浦区
914,蛋糕甜点,0,5,74,青浦区
915,江浙菜,78,4,109,浦东新区
916,江浙菜,81,4,549,浦东新区
917,江浙菜,73,4,292,嘉定区
918,江浙菜,79,4,371,嘉定区
919,江浙菜,98,5,309,宝山区
920,江浙菜,175,4,352,徐汇区
921,江浙菜,191,4,371,徐汇区
922,江浙菜,53,4,178,松江区
923,江浙菜,111,4,211,嘉定区
924,江浙菜,74,4,442,徐汇区
925,江浙菜,71,5,215,其他区
926,江浙菜,12,4,397,长宁区
927,江浙菜,72,5,75,青浦区
928,江浙菜,93,4,231,松江区
929,江浙菜,98,4,93,静安区
930,聚餐宴请,55,5,50,青浦区
931,聚餐宴请,162,4,69,金山区
932,聚餐宴请,82,4,155,闵行区
933,聚餐宴请,167,5,64,浦东新区
934,聚餐宴请,69,5,287,杨浦区
935,聚餐宴请,79,3,76,浦东新区
936,聚餐宴请,235,4,127,浦东新区
937,聚餐宴请,55,5,3016,其他区
938,聚餐宴请,159,5,44,虹口区
939,聚餐宴请,58,4,108,奉贤区
940,聚餐宴请,48,4,71,浦东新区
941,聚餐宴请,92,4,593,徐汇区
942,聚餐宴请,85,4,37,虹口区
943,聚餐宴请,215,5,56,黄浦区
944,聚餐宴请,190,5,173,徐汇区
945,蛋糕甜点,413,4,11,长宁区
946,蛋糕甜点,26,4,72,静安区
947,蛋糕甜点,30,4,83,青浦区
948,蛋糕甜点,0,4,0,浦东新区
949,蛋糕甜点,84,4,648,嘉定区
950,蛋糕甜点,9,5,291,青浦区
951,蛋糕甜点,228,4,8,杨浦区
952,蛋糕甜点,20,5,46,金山区
953,蛋糕甜点,36,4,29,闵行区
954,蛋糕甜点,30,4,10,浦东新区
955,蛋糕甜点,5,4,18,浦东新区
956,蛋糕甜点,0,5,119,浦东新区
957,蛋糕甜点,31,4,4,浦东新区
958,蛋糕甜点,21,5,44,闵行区
959,蛋糕甜点,10,4,11,金山区
960,日本料理,239,5,4,黄浦区
961,日本料理,123,5,110,嘉定区
962,日本料理,106,4,252,徐汇区
963,日本料理,498,5,0,长宁区
964,日本料理,74,4,90,静安区
965,日本料理,82,4,197,徐汇区
966,日本料理,119,4,2,杨浦区
967,日本料理,131,4,5,长宁区
968,日本料理,107,4,56,静安区
969,日本料理,197,4,0,长宁区
970,日本料理,26,4,121,浦东新区
971,日本料理,134,5,104,静安区
972,日本料理,120,5,2,浦东新区
973,日本料理,171,4,5,长宁区
974,日本料理,173,4,40,长宁区
975,江浙菜,62,4,215,闵行区
976,江浙菜,80,4,580,杨浦区
977,江浙菜,53,4,130,宝山区
978,江浙菜,59,4,311,浦东新区
979,江浙菜,119,4,91,浦东新区
980,江浙菜,162,4,185,浦东新区
981,江浙菜,75,4,74,普陀区
982,江浙菜,111,4,171,徐汇区
983,江浙菜,54,4,159,黄浦区
984,江浙菜,165,4,232,浦东新区
985,江浙菜,78,4,188,松江区
986,江浙菜,51,4,440,浦东新区
987,江浙菜,149,3,113,黄浦区
988,江浙菜,105,4,207,浦东新区
989,江浙菜,88,4,121,黄浦区
990,聚餐宴请,70,4,9,普陀区
991,聚餐宴请,109,5,72,浦东新区
992,聚餐宴请,128,4,293,长宁区
993,聚餐宴请,81,4,122,嘉定区
994,聚餐宴请,132,4,198,松江区
995,聚餐宴请,104,4,112,普陀区
996,聚餐宴请,95,4,132,闵行区
997,聚餐宴请,153,4,71,静安区
998,聚餐宴请,51,5,37,浦东新区
999,聚餐宴请,121,3,229,徐汇区
1000,聚餐宴请,109,4,184,浦东新区
1001,聚餐宴请,128,4,238,浦东新区
1002,聚餐宴请,60,4,59,黄浦区
1003,聚餐宴请,91,5,1560,黄浦区
1004,聚餐宴请,158,4,19,浦东新区
1005,日本料理,197,4,0,长宁区
1006,日本料理,99,4,13,徐汇区
1007,日本料理,291,4,10,长宁区
1008,日本料理,120,5,2,浦东新区
1009,日本料理,92,5,252,静安区
1010,日本料理,262,4,90,松江区
1011,日本料理,452,4,29,浦东新区
1012,日本料理,114,5,304,长宁区
1013,日本料理,97,4,33,静安区
1014,日本料理,422,4,6,浦东新区
1015,日本料理,262,4,39,普陀区
1016,日本料理,137,5,179,浦东新区
1017,日本料理,328,5,2,浦东新区
1018,日本料理,32,5,27,徐汇区
1019,日本料理,17,3,2,松江区
1020,蛋糕甜点,31,4,4,浦东新区
1021,蛋糕甜点,0,4,15,普陀区
1022,蛋糕甜点,10,4,0,松江区
1023,蛋糕甜点,183,4,2,浦东新区
1024,蛋糕甜点,14,4,13,徐汇区
1025,蛋糕甜点,0,4,42,嘉定区
1026,蛋糕甜点,41,4,2,徐汇区
1027,蛋糕甜点,0,3,4,浦东新区
1028,蛋糕甜点,16,4,5,浦东新区
1029,蛋糕甜点,638,3,0,闵行区
1030,蛋糕甜点,176,4,16,黄浦区
1031,蛋糕甜点,512,5,504,静安区
1032,蛋糕甜点,0,0,0,宝山区
1033,蛋糕甜点,10,3,1,黄浦区
1034,蛋糕甜点,80,4,15,长宁区
1035,江浙菜,51,4,440,浦东新区
1036,江浙菜,149,3,113,黄浦区
1037,江浙菜,105,4,207,浦东新区
1038,江浙菜,88,4,121,黄浦区
1039,江浙菜,45,4,60,其他区
1040,江浙菜,77,3,262,金山区
1041,江浙菜,74,5,160,浦东新区
1042,江浙菜,74,4,222,静安区
1043,江浙菜,94,4,63,长宁区
1044,江浙菜,33,4,135,嘉定区
1045,江浙菜,127,3,109,青浦区
1046,江浙菜,111,4,333,闵行区
1047,江浙菜,94,4,102,闵行区
1048,江浙菜,91,4,351,浦东新区
1049,江浙菜,33,5,1482,徐汇区
1050,聚餐宴请,398,4,3,闵行区
1051,聚餐宴请,59,4,17,黄浦区
1052,聚餐宴请,293,5,44,杨浦区
1053,聚餐宴请,63,4,19,浦东新区
1054,聚餐宴请,59,4,449,虹口区
1055,聚餐宴请,90,4,106,浦东新区
1056,聚餐宴请,88,4,103,浦东新区
1057,聚餐宴请,140,3,129,杨浦区
1058,聚餐宴请,106,5,25,闵行区
1059,聚餐宴请,55,5,72,松江区
1060,聚餐宴请,86,5,80,浦东新区
1061,聚餐宴请,95,5,549,静安区
1062,聚餐宴请,121,4,542,浦东新区
1063,聚餐宴请,63,5,58,其他区
1064,聚餐宴请,109,4,169,长宁区
1065,蛋糕甜点,58,4,17,徐汇区
1066,蛋糕甜点,107,4,6361,奉贤区
1067,蛋糕甜点,70,4,6445,奉贤区
1068,蛋糕甜点,58,4,0,长宁区
1069,蛋糕甜点,19,4,3913,浦东新区
1070,蛋糕甜点,48,4,3194,嘉定区
1071,蛋糕甜点,323,5,0,徐汇区
1072,蛋糕甜点,28,4,1986,青浦区
1073,蛋糕甜点,0,5,872,浦东新区
1074,蛋糕甜点,59,4,0,黄浦区
1075,蛋糕甜点,15,4,2932,金山区
1076,蛋糕甜点,20,4,6677,嘉定区
1077,蛋糕甜点,30,4,0,杨浦区
1078,蛋糕甜点,17,4,2429,青浦区
1079,蛋糕甜点,20,4,865,其他区
1080,江浙菜,176,4,422,浦东新区
1081,江浙菜,125,4,400,杨浦区
1082,江浙菜,118,4,129,浦东新区
1083,江浙菜,102,4,100,普陀区
1084,江浙菜,66,4,174,徐汇区
1085,江浙菜,102,4,343,闵行区
1086,江浙菜,85,5,176,嘉定区
1087,江浙菜,127,4,110,静安区
1088,江浙菜,55,4,299,宝山区
1089,江浙菜,125,4,76,普陀区
1090,江浙菜,71,4,154,金山区
1091,江浙菜,88,4,91,黄浦区
1092,江浙菜,80,3,128,黄浦区
1093,江浙菜,131,4,61,杨浦区
1094,江浙菜,145,5,161,奉贤区
1095,聚餐宴请,151,5,252,嘉定区
1096,聚餐宴请,1147,4,12,黄浦区
1097,聚餐宴请,56,4,13,闵行区
1098,聚餐宴请,105,4,10,长宁区
1099,聚餐宴请,87,5,1020,浦东新区
1100,聚餐宴请,127,5,27,嘉定区
1101,聚餐宴请,21,4,2,徐汇区
1102,聚餐宴请,101,5,68,嘉定区
1103,聚餐宴请,101,4,69,长宁区
1104,聚餐宴请,67,5,2016,长宁区
1105,聚餐宴请,396,5,468,黄浦区
1106,聚餐宴请,452,4,8,浦东新区
1107,聚餐宴请,223,4,67,杨浦区
1108,聚餐宴请,82,4,12,普陀区
1109,聚餐宴请,186,5,138,宝山区
1110,蛋糕甜点,106,4,0,浦东新区
1111,蛋糕甜点,16,4,2389,奉贤区
1112,蛋糕甜点,10,5,6831,奉贤区
1113,蛋糕甜点,50,3,1,松江区
1114,蛋糕甜点,20,4,1537,徐汇区
1115,蛋糕甜点,10,4,1862,金山区
1116,蛋糕甜点,59,4,0,长宁区
1117,蛋糕甜点,54,4,787,浦东新区
1118,蛋糕甜点,19,4,1249,浦东新区
1119,蛋糕甜点,2035,4,0,静安区
1120,蛋糕甜点,21,4,2532,金山区
1121,蛋糕甜点,32,4,2779,松江区
1122,蛋糕甜点,29,4,0,虹口区
1123,蛋糕甜点,20,4,572,奉贤区
1124,蛋糕甜点,33,4,227,浦东新区
1125,江浙菜,242,4,274,黄浦区
1126,江浙菜,139,4,92,静安区
1127,江浙菜,73,5,234,杨浦区
1128,江浙菜,194,4,97,普陀区
1129,江浙菜,183,5,364,黄浦区
1130,江浙菜,136,5,203,浦东新区
1131,江浙菜,182,4,59,浦东新区
1132,江浙菜,66,4,101,浦东新区
1133,江浙菜,38,4,38,松江区
1134,江浙菜,74,4,846,奉贤区
1135,江浙菜,103,5,54,静安区
1136,江浙菜,161,4,967,杨浦区
1137,江浙菜,93,4,220,闵行区
1138,江浙菜,91,4,100,闵行区
1139,江浙菜,70,5,33,徐汇区
1140,聚餐宴请,90,3,6,浦东新区
1141,聚餐宴请,78,4,4,杨浦区
1142,聚餐宴请,120,4,1498,浦东新区
1143,聚餐宴请,64,3,9,浦东新区
1144,聚餐宴请,49,4,16,嘉定区
1145,聚餐宴请,82,5,36,其他区
1146,聚餐宴请,71,5,3923,黄浦区
1147,聚餐宴请,37,4,46,浦东新区
1148,聚餐宴请,141,4,29,静安区
1149,聚餐宴请,120,4,9,浦东新区
1150,聚餐宴请,202,4,7,闵行区
1151,聚餐宴请,50,3,6,宝山区
1152,聚餐宴请,532,4,1,静安区
1153,聚餐宴请,69,5,1003,黄浦区
1154,聚餐宴请,81,3,50,虹口区
1155,日本料理,449,4,170,徐汇区
1156,日本料理,17,3,2,松江区
1157,日本料理,101,4,8,徐汇区
1158,日本料理,118,5,4,黄浦区
1159,日本料理,184,4,8,闵行区
1160,日本料理,202,4,3,长宁区
1161,日本料理,391,4,255,静安区
1162,日本料理,83,4,602,青浦区
1163,日本料理,166,3,5,浦东新区
1164,日本料理,176,5,44,普陀区
1165,日本料理,143,4,10,长宁区
1166,日本料理,204,4,29,浦东新区
1167,日本料理,202,5,0,闵行区
1168,日本料理,163,5,794,黄浦区
1169,日本料理,196,4,106,闵行区
1170,江浙菜,161,4,967,杨浦区
1171,江浙菜,93,4,220,闵行区
1172,江浙菜,91,4,100,闵行区
1173,江浙菜,70,5,33,徐汇区
1174,江浙菜,74,5,252,浦东新区
1175,江浙菜,114,3,227,黄浦区
1176,江浙菜,68,4,373,浦东新区
1177,江浙菜,70,4,477,浦东新区
1178,江浙菜,69,4,195,嘉定区
1179,江浙菜,82,4,51,虹口区
1180,江浙菜,73,4,54,金山区
1181,江浙菜,55,5,48,青浦区
1182,江浙菜,52,3,236,杨浦区
1183,江浙菜,166,4,257,嘉定区
1184,江浙菜,90,4,159,长宁区
1185,聚餐宴请,76,4,396,黄浦区
1186,聚餐宴请,32,4,11,松江区
1187,聚餐宴请,85,4,152,徐汇区
1188,聚餐宴请,206,4,17,杨浦区
1189,聚餐宴请,211,4,5,长宁区
1190,聚餐宴请,298,4,1,长宁区
1191,聚餐宴请,77,4,5,其他区
1192,聚餐宴请,166,4,31,闵行区
1193,聚餐宴请,66,5,55,徐汇区
1194,聚餐宴请,367,5,5,浦东新区
1195,聚餐宴请,372,4,1,浦东新区
1196,聚餐宴请,49,5,244,青浦区
1197,聚餐宴请,198,4,91,黄浦区
1198,聚餐宴请,95,5,160,静安区
1199,聚餐宴请,819,4,7,浦东新区
1200,聚餐宴请,196,5,36,松江区
1201,聚餐宴请,116,5,1334,虹口区
1202,聚餐宴请,57,4,236,宝山区
1203,聚餐宴请,53,5,580,闵行区
1204,聚餐宴请,45,4,10,松江区
1205,聚餐宴请,111,5,1613,普陀区
1206,聚餐宴请,171,4,94,杨浦区
1207,聚餐宴请,50,5,175,松江区
1208,聚餐宴请,84,3,390,普陀区
1209,聚餐宴请,118,4,33,浦东新区
1210,聚餐宴请,87,5,48,闵行区
1211,聚餐宴请,61,4,67,松江区
1212,聚餐宴请,103,5,40,杨浦区
1213,聚餐宴请,109,5,31,静安区
1214,聚餐宴请,68,4,14,嘉定区
1215,江浙菜,57,4,66,嘉定区
1216,江浙菜,150,4,220,浦东新区
1217,江浙菜,34,5,126,黄浦区
1218,江浙菜,57,4,69,金山区
1219,江浙菜,140,4,198,黄浦区
1220,江浙菜,79,3,170,浦东新区
1221,江浙菜,74,5,377,浦东新区
1222,江浙菜,178,5,170,静安区
1223,江浙菜,110,4,77,松江区
1224,江浙菜,126,4,395,闵行区
1225,江浙菜,68,4,110,奉贤区
1226,江浙菜,60,5,752,青浦区
1227,江浙菜,238,4,251,杨浦区
1228,江浙菜,82,4,85,青浦区
1229,江浙菜,383,4,96,浦东新区
1230,日本料理,202,5,0,闵行区
1231,日本料理,130,5,503,普陀区
1232,日本料理,28,3,0,虹口区
1233,日本料理,108,4,0,杨浦区
1234,日本料理,162,5,64,静安区
1235,日本料理,160,5,36,黄浦区
1236,日本料理,303,4,4,黄浦区
1237,日本料理,103,5,216,嘉定区
1238,日本料理,162,5,46,长宁区
1239,日本料理,435,4,21,徐汇区
1240,日本料理,105,4,32,长宁区
1241,日本料理,306,4,1,浦东新区
1242,日本料理,225,4,5,闵行区
1243,日本料理,100,5,32,长宁区
1244,日本料理,119,4,29,黄浦区
1245,日本料理,126,4,15,闵行区
1246,日本料理,67,4,62,闵行区
1247,日本料理,182,4,2,徐汇区
1248,日本料理,566,5,0,徐汇区
1249,日本料理,113,5,1321,黄浦区
1250,日本料理,260,4,0,嘉定区
1251,日本料理,125,5,45,浦东新区
1252,日本料理,253,5,41,黄浦区
1253,日本料理,77,3,2,静安区
1254,日本料理,82,4,26,长宁区
1255,日本料理,154,4,7,闵行区
1256,日本料理,138,5,743,静安区
1257,日本料理,551,5,0,静安区
