,dish_type,restaurant_name,price,star,comment_num
3653,川湘菜,曹府滋鱼（海上传奇店）,65,3,236
3654,川湘菜,沪小二炭火蛙锅（临港新城店）,93,3,12
3655,川湘菜,小胖墩炝锅鱼（天钥桥路店）,74,4,9
3656,川湘菜,酸菜鱼捞,82,4,2
3657,川湘菜,湘翌（松江新城店）,86,4,13
3658,川湘菜,村夫烤鱼鸡公煲,30,5,212
3659,川湘菜,湘霸王（平凉店）,50,3,0
3660,日本料理,醉辉皇·烧肉·海鲜·酒场（虹桥店）,156,4,5
3661,日本料理,鮨士道（美罗城店）,41,5,190
3662,日本料理,串魂居酒屋（打浦桥店）,125,5,9
3663,日本料理,海皇丸海鲜居酒屋,159,4,0
3664,日本料理,柚子林炭火烧肉（嘉瑞店）,263,5,24
3665,日本料理,约食季烧肉•寿喜锅（合生汇店）,162,4,0
3666,日本料理,大龙一番日式拉面（长城大厦店）,53,0,2
3667,日本料理,雲之園日本料理,161,3,1
3668,日本料理,森久日式料理（东航云锦天地店）,85,4,3
3669,日本料理,道顿堀御好烧·铁板料理放题（正大广场店）,105,4,1
3670,日本料理,牛町·炭火烧肉,293,5,1
3671,日本料理,杏·居酒屋,61,4,15
3672,日本料理,串魂物语·深夜食堂（虹梅路店）,136,5,5
3673,日本料理,筑地海幸三代目（香港广场店）,159,4,0
3674,日本料理,苏摩鸟日本料理（96广场店）,198,0,5
3675,江浙菜,海晏河清潮汕砂锅粥（金桥太茂店）,88,4,11
3676,江浙菜,千岛湖淳味馆,80,4,12
3677,江浙菜,嘉良壹号,97,4,4
3678,江浙菜,美林阁（四平店）,172,4,54
3679,江浙菜,小胖羊肉面,29,4,6
3680,江浙菜,上海体院体育交流中心中餐厅,95,3,2
3681,江浙菜,刘罗锅土灶台,94,4,72
3682,江浙菜,家悦农家菜（三林店）,73,4,146
3683,江浙菜,诚鑫特色农家菜馨乐园饭店（崇明森林公园店）,65,4,19
3684,江浙菜,荟芳阁（新场店）,43,4,45
3685,江浙菜,中福怀旧坊,91,4,24
3686,江浙菜,沪上家宴,83,4,13
3687,江浙菜,米桃•十里春风（特力时尚汇店）,92,5,52
3688,江浙菜,上海总会SHANGHAICLUB（兴业太古汇店）,327,4,0
3689,江浙菜,陆氏传菜,74,4,10
3690,其他美食,1947星洲南洋荣和堂,89,3,1
3691,其他美食,御和缘,61,3,3
3692,其他美食,古都鸭王（富荟广场店）,75,4,67
3693,其他美食,崇明胡式土菜（陈家镇店）,64,4,12
3694,其他美食,红厨铁板烧,155,3,4
3695,其他美食,凯利饍府,211,5,0
3696,其他美食,沙青Salad King,39,4,8
3697,其他美食,嘉御荟,394,4,0
3698,其他美食,村光里·乡村菜,76,5,310
3699,其他美食,苏皖农家菜,40,5,103
3700,其他美食,萨尔茨堡,53,3,25
3701,其他美食,广富林路餐厅（松江三迪曼哈顿广场店）,61,3,3
3702,其他美食,有滋有味农家菜（美兰湖店）,69,4,48
3703,其他美食,霸王甲,33,5,56
3704,其他美食,吉米厨 （大上海时代广场店）,57,4,2
3705,川湘菜,湘约本味湘菜&蒸鲜鱼头,73,4,0
3706,川湘菜,彬彬传奇泡椒牛蛙,49,4,3
3707,川湘菜,七月流火|鱼头大餐（环球金融中心店）,59,4,1
3708,川湘菜,梦湘媛经典湘菜（浦东店）,77,3,3
3709,川湘菜,功夫猫砂锅鱼,83,4,4
3710,川湘菜,鱼嘟嘟•砂锅鱼,72,4,0
3711,川湘菜,我家酸菜鱼,75,3,1
3712,川湘菜,映水芙蓉（万象城店）,168,5,1
3713,川湘菜,川调,77,3,0
3714,川湘菜,GO辣の蛙（融创精彩天地自营店）,92,3,4
3715,川湘菜,华记,120,4,1
3716,川湘菜,味满江湖,0,3,1
3717,川湘菜,留一手活碳烤鱼（五龙广场店）,83,4,106
3718,川湘菜,当串串遇上鸡公煲,69,3,0
3719,川湘菜,成都江湖菜馆（真北路店）,92,3,5
3720,江浙菜,悠仙云锦（德丰路店）,57,3,42
3721,江浙菜,郁金香本帮菜,54,3,0
3722,江浙菜,晶会轩（龙柏店）,253,4,96
3723,江浙菜,壹亩田农家菜（沈杜公路店）,45,3,5
3724,江浙菜,知青饭店,49,4,8
3725,江浙菜,皖宴,826,5,0
3726,江浙菜,老味道龙虾海鲜烧烤（朱行店）,50,5,45
3727,江浙菜,张生记prime（来福士广场店）,148,4,68
3728,江浙菜,海坛,78,5,142
3729,江浙菜,三林本帮馆（周浦店）,91,3,4
3730,江浙菜,尚座金宴大酒店（国定东路店）,302,4,21
3731,江浙菜,上海滩餐厅（BFC外滩金融中心店）,487,5,5
3732,江浙菜,宝丽嘉酒店·嘉府壹号中餐厅,439,5,1
3733,江浙菜,耘乐餐厅（大润发店）,61,5,83
3734,江浙菜,言子大食堂,29,4,57
3735,日本料理,和饗怀石烧肉,770,5,0
3736,日本料理,浜町酒场,75,4,2
3737,日本料理,樱の木日式烧肉（青浦吾悦店）,96,3,40
3738,日本料理,HARU KITCHEN披头士串烧日本料理（金山店）,109,4,24
3739,日本料理,牛匠精琢馆,140,5,72
3740,日本料理,鮨士道寿司（百盛优客店）,63,4,0
3741,日本料理,伯爵日式料理,87,4,144
3742,日本料理,叮丼（陆家嘴中心店）,85,4,3
3743,日本料理,炉丼-烧肉饭专门（古北家乐福店）,44,3,0
3744,日本料理,大卫伊东日式拉面·牛肉海鲜寿喜锅（合生汇店）,82,4,7
3745,日本料理,九用烧肉（幸福里睿园店）,182,5,3
3746,日本料理,Hatsune 隐泉日式料理（迪士尼小镇店）,148,4,25
3747,日本料理,松阪寿司（上海金桥大拇指广场店）,85,5,258
3748,日本料理,渔市厂（美罗城店）,113,4,4
3749,日本料理,大雄日式豚骨拉面烧肉便当屋,67,4,8
3750,其他美食,吉米厨 （大上海时代广场店）,57,4,2
3751,其他美食,雅辰悦居酒店·思方汇,135,5,2
3752,其他美食,超级丼（嘉亭荟店）,102,4,3
3753,其他美食,豪牛先生（上丰店）,57,5,941
3754,其他美食,蜀地冒菜（俞泾港路店）,49,4,184
3755,其他美食,州康私藏菜,72,5,40
3756,其他美食,啤道精酿餐吧·韩丽膳,83,4,7
3757,其他美食,君味鲜,50,3,4
3758,其他美食,地锅壹號（曙建路店）,84,4,26
3759,其他美食,广式肠粉•粥（金山万达店）,22,5,70
3760,其他美食,康桥私房菜,73,4,144
3761,其他美食,Monga Bistro,145,4,3
3762,其他美食,虹桥大院（国家会展中心店）,89,4,3
3763,其他美食,泡泡分享俱乐部轰趴馆,50,0,0
3764,其他美食,徐州人家,90,3,1
3765,川湘菜,重庆鸡公煲（大学城二期店）,26,3,17
3766,川湘菜,古悦楼,67,4,108
3767,川湘菜,成都鱼庄,79,4,0
3768,川湘菜,蜀源川菜坊,70,3,5
3769,川湘菜,聚合香（铁力路店）,45,4,22
3770,川湘菜,轩谊·我家酸菜鱼（绿地正大乐城店）,59,4,350
3771,川湘菜,本塘我家酸菜鱼（青浦店）,55,4,221
3772,川湘菜,巫山烤全鱼,49,4,50
3773,川湘菜,小聚生活烤全鱼·鸡公煲（台儿庄路店）,78,3,0
3774,川湘菜,钳柜小龙虾·烤鱼（银春路店）,107,5,416
3775,川湘菜,上海海京大酒店·恩施土家菜餐厅,100,3,0
3776,川湘菜,川引力·龙虾有瘾•椒川味料理,57,5,73
3777,川湘菜,古香传统菜,51,5,335
3778,川湘菜,小聚生活烤全鱼鸡公煲,58,4,5
3779,川湘菜,重庆人火锅  烤鱼,45,3,2
3780,日本料理,浅草六丁目（黄浦店）,141,4,0
3781,日本料理,和风寿司（北上海购物中心店）,30,3,8
3782,日本料理,toribeer鳥麦酒·居酒屋（维璟广场店）,78,4,3
3783,日本料理,三人の深夜食堂（曹路店）,82,4,302
3784,日本料理,匠烧酒场,200,4,1
3785,日本料理,虎串·串烧饭（正大广场店）,80,5,3
3786,日本料理,赤木の日餐,82,4,11
3787,日本料理,Tpoke海鲜牛肉波奇饭,63,4,2
3788,日本料理,春树拉面（来福士广场店）,53,3,5
3789,日本料理,花盛精致料理,115,0,7
3790,日本料理,令和町·锅物酒场,118,4,0
3791,日本料理,和岩居日式料理烧肉,99,4,0
3792,日本料理,井秀·活鲜精食料理,230,5,1
3793,日本料理,笑纳日本料理（静安大融城店）,102,4,21
3794,日本料理,吾山纳雅寿喜烧专门店,129,4,9
3795,川湘菜,重庆鸡公煲（卫零路店）,46,4,151
3796,川湘菜,枫林晚干锅香锅（松江大学城四期店）,23,4,12
3797,川湘菜,渔花三弄,70,3,79
3798,川湘菜,罗记酸菜鱼,53,4,666
3799,川湘菜,拿渡麻辣香锅（乐颂坊精致生活广场店）,88,4,5
3800,川湘菜,湘潮（西渡店）,56,3,1054
3801,川湘菜,俏鱼儿烤鱼（洞泾店）,96,4,531
3802,川湘菜,刘记私房餐厅（飞航广场店）,36,5,927
3803,川湘菜,美蛙王子（歌婓店）,59,3,19
3804,川湘菜,湘香阁,92,4,65
3805,川湘菜,正宗湖南牛肉粉（花木美食城店）,21,3,8
3806,川湘菜,兜约·下饭菜（商城店）,69,4,2
3807,川湘菜,溪雨观酸菜鱼（七宝宝龙城店）,69,5,229
3808,川湘菜,酸小七酸汤鱼·米饭（虹口店）,35,4,30
3809,川湘菜,瓦南故事·臻味湘菜（春申店）,75,4,27
3810,川湘菜,Feel-鱼趣碳烤主题餐厅,72,4,32
3811,川湘菜,川妹子酸菜鱼,30,3,1
3812,川湘菜,醉得意餐厅,46,4,255
3813,川湘菜,阿彬菜馆,68,5,640
3814,川湘菜,鱼美人酸菜鱼（琦寓生活美食广场店）,24,3,2
3815,川湘菜,川廊,97,4,2
3816,川湘菜,食来运转麻辣香锅,30,3,0
3817,川湘菜,重庆鸡公煲村夫烤鱼,36,4,18
3818,川湘菜,小豆龙虾,63,4,80
3819,川湘菜,溪雨观酸菜鱼（永泰路店）,79,4,155
3820,川湘菜,阿龙鱼头王,69,4,87
3821,川湘菜,溪雨观酸菜鱼（汇暻广场店）,80,4,89
3822,川湘菜,湘珍寨（松江店）,68,3,18
3823,川湘菜,胡桃里音乐酒馆（杨浦店）,148,4,10
3824,川湘菜,六月半湖南湘鲜馆（嘉里中心店）,162,4,8
3825,川湘菜,望蓉城·手工酸菜鱼（近铁店）,87,5,332
3826,川湘菜,香辣蟹（南桥店）,60,5,649
3827,川湘菜,盱眙倪氏龙虾（青浦店）,82,3,220
3828,川湘菜,溪雨观酸菜鱼（文峰广场店）,75,4,231
3829,川湘菜,椒源麻辣香锅,25,3,4
3830,川湘菜,晓毛头冒菜,47,3,2
3831,川湘菜,放肆粉帮·湘味米粉面条（维璟广场店）,25,3,34
3832,川湘菜,重庆鸡公煲（秀文路店）,46,4,45
3833,川湘菜,钟楼鱼虾馆&烤鱼龙虾,57,4,1682
3834,川湘菜,鱼跃门我家酸菜鱼（华新店）,49,4,340
3835,川湘菜,湖南味事时尚湘菜烧烤啤酒屋（盛世莲花广场店）,79,4,39
3836,川湘菜,胡桃里音乐酒馆（浦东金桥店）,144,4,105
3837,川湘菜,溪雨观酸菜鱼（德州路店）,71,4,36
3838,川湘菜,我家酸菜鱼（理工店）,80,3,2
3839,川湘菜,烤鱼海鲜大咖,40,4,21
3840,江浙菜,圣淘沙酒店南桥1号家常菜,81,4,20
3841,江浙菜,红子鸡·宴江南,109,4,3
3842,江浙菜,龙宫食府（龙汇路店）,130,5,13
3843,江浙菜,颖食（梅龙镇广场店）,98,4,11
3844,江浙菜,老马家灶台,68,4,38
3845,江浙菜,煌庭大院（陆家浜路店）,155,4,26
3846,江浙菜,楠山有渔,45,4,291
3847,江浙菜,沪碟大酒店,108,4,4
3848,江浙菜,继磊国际酒店,66,5,27
3849,江浙菜,小保姆餐厅,53,5,598
3850,江浙菜,蟹煲王肉蟹煲（徐汇保利时光里店）,69,3,6
3851,江浙菜,瑞丰精膳坊（大宁中心广场店）,170,4,8
3852,江浙菜,舅家崇明原生态食府（龙阳路店）,132,4,8
3853,江浙菜,嘉定人家,56,3,7
3854,江浙菜,张生记（丁香国际店）,162,5,47
3855,川湘菜,辣些鱼（光启城店）,88,5,227
3856,川湘菜,蜀串王老成都串串香火锅（龙茗路店）,86,5,21
3857,川湘菜,溪雨观酸菜鱼（塘桥店）,77,3,88
3858,川湘菜,品味川粹（新天地店）,91,4,463
3859,川湘菜,久雅纸上烤鱼,45,4,97
3860,川湘菜,本甄精品川菜（新天地店）,124,5,2
3861,川湘菜,川香汇纸包鱼,47,5,120
3862,川湘菜,溪雨观酸菜鱼（宝龙城店）,62,4,236
3863,川湘菜,常相聚,30,0,0
3864,川湘菜,张氏宽窄巷成都名小吃（大宁店）,54,4,94
3865,川湘菜,渝鱼酸菜鱼（鑫都商业广场店）,74,4,145
3866,川湘菜,毛家湘菜（安亭店）,60,5,43
3867,川湘菜,胡桃里音乐酒馆（爱琴海店）,147,4,100
3868,川湘菜,钢管厂小郡肝串串香火锅,81,4,140
3869,川湘菜,蓉城醉·老成都（彩生活广场店）,64,5,46
3870,川湘菜,虾府渔家,59,3,3
3871,川湘菜,一品湘菜（七宝店）,55,5,466
3872,川湘菜,品味我家酸菜鱼,66,3,401
3873,川湘菜,太缘酸菜鱼火锅,69,4,40
3874,川湘菜,川都餐厅,80,4,39
3875,川湘菜,诸葛烤鱼·倪氏龙虾（周浦店）,81,4,98
3876,川湘菜,长湘汇,75,4,46
3877,川湘菜,大佬印象·江湖菜,76,4,100
3878,川湘菜,号外小锅酸菜鱼（光启城店）,46,4,16
3879,川湘菜,湘霸王蒋锅鱼头,106,4,11
3880,川湘菜,辛鱼季·水煮鱼（五角场吉刻店）,34,3,19
3881,川湘菜,熊猫星厨•鱼众不同,52,5,90
3882,川湘菜,宽巷子成都小吃（置地广场店）,21,3,14
3883,川湘菜,他湘遇见你（闿和阳光广场店）,80,4,43
3884,川湘菜,湖畔我家酸菜鱼（南桥宝龙广场店）,80,3,131
3885,江浙菜,月湖萃,235,4,5
3886,江浙菜,泗州府·淮扬菜,187,4,0
3887,江浙菜,厨官（宝乐汇店）,92,4,5
3888,江浙菜,邀客来餐厅,86,3,0
3889,江浙菜,520家常菜,48,0,6
3890,江浙菜,五星8号（北蔡店）,72,4,14
3891,江浙菜,雨竹轩,30,4,8
3892,江浙菜,大别山夜排档,50,3,0
3893,江浙菜,轩奉饭店,43,4,169
3894,江浙菜,苏雅轩太仓食府（远东国际广场店）,80,0,3
3895,江浙菜,上海食庐,80,0,21
3896,江浙菜,70后饭吧（碧江广场店）,66,3,75
3897,江浙菜,京云华（豫园店）,110,4,5
3898,江浙菜,上海滩餐厅（虹桥天地店）,356,4,23
3899,江浙菜,京锅屋 たか木,286,5,0
3900,日本料理,北山之丘 The Top Teppanyaki,209,4,2
3901,日本料理,鮨怀石·藏雪,993,4,0
3902,日本料理,外滩别苑洋房日料,432,5,1
3903,日本料理,梦精致寿司,59,5,5
3904,日本料理,寿司君の几尾鱼,49,3,0
3905,日本料理,春及炙肉炭火烧肉（五角场万达店）,70,3,321
3906,日本料理,鮨品·料理居酒屋,107,0,2
3907,日本料理,朧 おぼろ OBORO,207,5,96
3908,日本料理,名将法式铁板烧,552,5,0
3909,日本料理,桃荷美奇妙料理,100,5,10
3910,日本料理,燚牛肉品·烧肉,226,4,5
3911,日本料理,客福樂屋（太阳广场店）,70,4,0
3912,日本料理,鱼町炉端烧（金虹桥国际中心店）,133,5,11
3913,日本料理,奔跑的寿司酱（莘庄店）,54,3,2
3914,日本料理,黑门楽酒天,119,4,11
3915,江浙菜,上海食庐,80,0,21
3916,江浙菜,70后饭吧（碧江广场店）,66,3,75
3917,江浙菜,京云华（豫园店）,110,4,5
3918,江浙菜,上海滩餐厅（虹桥天地店）,356,4,23
3919,江浙菜,京锅屋 たか木,286,5,0
3920,江浙菜,客官（爱琴海购物公园店）,99,4,7
3921,江浙菜,瑜悦私房菜,115,4,15
3922,江浙菜,九家·千岛湖鱼头馆,64,5,55
3923,江浙菜,五分之一生活私房餐厅,89,4,19
3924,江浙菜,姜君·千岛湖鱼头馆（大宁店）,118,4,5
3925,江浙菜,上海远洲逸廷酒店·衡庐中餐厅,152,5,13
3926,江浙菜,捞骨头健康骨汤专家,73,4,237
3927,江浙菜,悦欣阁菜馆,55,4,12
3928,江浙菜,宏飞隆,80,3,5
3929,江浙菜,皖燕·新南陵人家（江桥店）,97,4,188
3930,日本料理,百合福·嘉之会日料放题（日月光店）,268,4,38
3931,日本料理,四季亭日本料理,138,5,1218
3932,日本料理,牧岛烧肉专门店,198,5,57
3933,日本料理,어부사시사 渔父四时词（虹莘路店）,290,4,0
3934,日本料理,新都里无二 Shintori,508,5,314
3935,日本料理,禾牛阵,217,5,58
3936,日本料理,竹若金枪鱼（缤谷广场店）,266,4,139
3937,日本料理,红厨铁板烧,155,3,4
3938,日本料理,麦子日料,140,4,8
3939,日本料理,口口法式铁板烧,129,5,381
3940,日本料理,牛尖角创意烧肉（虹桥南丰城店）,119,4,66
3941,日本料理,初风居酒屋,129,5,9
3942,日本料理,光琳雅殿（上海高岛屋百货店）,322,5,94
3943,日本料理,京都寿喜烧,96,4,18
3944,日本料理,陌上和食,119,4,5
3945,其他美食,北京羲和雅苑烤鸭坊（来福士广场店）,146,5,95
3946,其他美食,徽川湘聚特色烤鱼,45,5,43
3947,其他美食,约座·海派餐厅（三林印象城店）,79,4,1
3948,其他美食,森虹农家乐（东平森林公园店）,76,4,2
3949,其他美食,胖胖DIY蛋糕团建果牛果业店,83,5,10
3950,其他美食,豫东土灶台,60,3,1
3951,其他美食,TWINKLE耀童亲子餐厅（上海商城旗舰店）,211,4,0
3952,其他美食,一间房秦源,567,5,0
3953,其他美食,靓灶大院,122,4,73
3954,其他美食,恩然邦臣酒店·漫垛餐厅,80,4,2
3955,其他美食,红艺轩外婆菜,81,3,2
3956,其他美食,江南名灶,76,4,129
3957,其他美食,马伯清真餐厅,50,3,8
3958,其他美食,一家益膳·私房菜小海鲜,110,4,0
3959,其他美食,谷得特色餐厅,30,3,2
3960,日本料理,花火（闵行万达广场店）,59,3,24
3961,日本料理,虎丸烧肉（新大陆广场店）,172,5,23
3962,日本料理,伊腾手握寿司（志丹路店）,95,4,12
3963,日本料理,とりくら鸟藏食堂河豚料理（静安寺店）,276,5,7
3964,日本料理,井禾寿司,65,5,16
3965,日本料理,KIKUCHI菊池烧肉,288,4,2
3966,日本料理,光琳（东银中心店）,215,5,7
3967,日本料理,火炉家黑牛店（天乐广场店）,156,4,8
3968,日本料理,鮨怡日本料理,231,5,2
3969,日本料理,上野小町·日本纸火锅专门店（上海南站店）,75,4,132
3970,日本料理,铃江水产（吾悦广场店）,53,3,9
3971,日本料理,瑞湶日本料理（仙霞店）,148,5,3
3972,日本料理,柚子暖家铁板烧,279,5,1
3973,日本料理,青炭居·烧肉店（东鼎购物中心店）,84,5,268
3974,日本料理,枫和日式料理,169,5,51
3975,其他美食,淳大万丽酒店 咖啡厅,154,4,757
3976,其他美食,江南水乡农家菜,50,3,0
3977,其他美食,汤食灵饭店（天马山店）,55,4,14
3978,其他美食,管记乡村土灶台（清河路分店）,105,4,5
3979,其他美食,蒸好蒸汽海鲜·砂锅鱼（东方万国店）,129,4,0
3980,其他美食,桃李年华,96,4,1
3981,其他美食,汤小罐（天物空间店）,43,4,2
3982,其他美食,槐店王婆大虾·肉蟹煲（宝山宝龙广场店）,72,4,507
3983,其他美食,路记牛肉驴肉馆,26,5,149
3984,其他美食,古悦楼,67,4,108
3985,其他美食,自在轩融合素食（中山北路店）,87,5,0
3986,其他美食,雁聚楼,76,3,2
3987,其他美食,雲柒餐厅,98,3,0
3988,其他美食,膳缘人家,78,5,140
3989,其他美食,百分茶（百联中环店）,22,4,2
3990,江浙菜,弘顺法哥.小鱼儿音乐鱼坊,48,3,3
3991,江浙菜,缘鑫坊,104,4,56
3992,江浙菜,蘇小柳点心专门店（康桥店）,50,4,150
3993,江浙菜,荷风细雨（虹桥店）,360,4,0
3994,江浙菜,食在小皖,79,4,11
3995,江浙菜,晶焱上海菜,113,4,28
3996,江浙菜,老丰阁1992,117,4,2
3997,江浙菜,觅·雅居本帮创意菜,78,5,95
3998,江浙菜,快乐鸟（菊园店）,47,3,2
3999,江浙菜,森谷美食公园,125,4,141
4000,江浙菜,老金山饭店,48,4,35
4001,江浙菜,八鲜馆,53,0,0
4002,江浙菜,香小厨烤鸭（爱琴海购物公园店）,90,0,31
4003,江浙菜,云海饭店（餐饮部）,78,5,189
4004,江浙菜,乡野村夫·八字塘酒店（菊园店）,68,4,519
4005,其他美食,张记乡村土灶台,100,3,0
4006,其他美食,云住ZENJOY（思南公馆店）,275,0,0
