,dish_type,restaurant_name,price,star,comment_num,location
404,江浙菜,头品一宅,49,4,1393,奉贤区
405,江浙菜,尚越,232,5,1,徐汇区
406,江浙菜,淮南牛肉汤会馆（宝龙广场店）,30,4,4585,浦东新区
407,江浙菜,王朝大酒店（徐汇店）,121,4,3661,徐汇区
408,江浙菜,浦江小厨,90,4,6,黄浦区
409,江浙菜,跃民老上海风味（金台路店）,112,4,339,浦东新区
410,江浙菜,美聚汇酒店（成山路店）,58,4,1754,浦东新区
411,江浙菜,苏蟹阁阳澄湖大闸蟹（浦东张杨路店）,490,3,0,浦东新区
412,江浙菜,Uncle5（淮海路店）,65,4,737,黄浦区
413,江浙菜,来客乐,79,4,2477,金山区
414,江浙菜,蟹榭（虹口龙之梦商场店）,172,4,2,虹口区
415,江浙菜,绿地万怡酒店中餐厅,93,4,865,嘉定区
416,江浙菜,新白鹿餐厅（第一百货店）,55,4,1269,黄浦区
417,江浙菜,洋庭小馆 （菊盛店）,53,3,481,宝山区
418,江浙菜,紫来轩,181,5,862,浦东新区
419,江浙菜,做了不起的80后,44,5,1541,虹口区
420,聚餐宴请,一品全大酒店（桃浦店）,125,4,76,普陀区
421,聚餐宴请,兴泰餐厅,88,4,91,黄浦区
422,聚餐宴请,悦来大酒店（九江路店）,80,3,128,黄浦区
423,聚餐宴请,狼来了 碳烤羊腿（柳州路店）,101,4,1148,徐汇区
424,聚餐宴请,孔家花园（五角场店）,131,4,61,杨浦区
425,聚餐宴请,狼来了碳烤羊腿（胶州路直营店）,99,4,1229,普陀区
426,聚餐宴请,西林素斋,58,5,370,松江区
427,聚餐宴请,优娜星高端蛋糕定制&商务茶歇,45,5,183,闵行区
428,聚餐宴请,南翔公馆,94,4,213,嘉定区
429,聚餐宴请,新河大酒店（新河镇店）,82,5,160,崇明区
430,聚餐宴请,王宝和上海餐厅,242,4,274,黄浦区
431,聚餐宴请,正本清源健康本帮菜（1788国际中心店）,139,4,92,静安区
432,聚餐宴请,虾满楼（秋岚路店）,67,3,310,浦东新区
433,聚餐宴请,同济迎宾馆迎宾楼,73,5,234,杨浦区
434,聚餐宴请,鸭王（静安店）,155,4,150,静安区
435,聚餐宴请,向阳渔港（澳门路店）,194,4,97,普陀区
436,聚餐宴请,俪晶酒店（汉口路店）,183,5,364,黄浦区
437,聚餐宴请,沪华海鲜大酒楼（南汇店）,136,5,203,浦东新区
438,聚餐宴请,海逸海鲜酒家（江苏路店）,186,4,49,长宁区
439,聚餐宴请,世博源公馆（世博源店）,576,5,121,浦东新区
440,聚餐宴请,回乡缘西域餐厅（三号湾广场店）,61,5,184,杨浦区
441,聚餐宴请,狼来了碳烤羊腿（崂山路店）,88,3,366,浦东新区
442,聚餐宴请,豪皇粤菜料理专家（绿洲中环店）,181,5,59,普陀区
443,聚餐宴请,东方滨江大酒店·鱼香阁,182,4,59,浦东新区
444,聚餐宴请,湘里乡（国权北路店）,64,4,115,杨浦区
445,聚餐宴请,传奇膳庄,66,4,101,浦东新区
446,聚餐宴请,泓叶·上海梦（天山西路店）,112,5,107,闵行区
447,聚餐宴请,veggie house 三味蔬屋素食餐厅,79,5,438,浦东新区
448,聚餐宴请,胡记海鲜超市酒楼,100,4,65,金山区
449,聚餐宴请,纯灶,74,4,846,奉贤区
450,蛋糕甜点,兰可琪定制蛋糕,15,4,20,嘉定区
451,蛋糕甜点,蜜恋Sweet韩小姐的甜品店（开鲁店）,27,5,247,杨浦区
452,蛋糕甜点,雷雨冷饮批发,14,5,232,奉贤区
453,蛋糕甜点,Da Ivo 哒伊沃威尼斯魔镜下午茶,427,5,66,黄浦区
454,蛋糕甜点,R&B珍奶会所（一店）,10,4,1522,其他区
455,蛋糕甜点,阿姨奶茶（老街店）,12,4,2529,奉贤区
456,蛋糕甜点,法兰之吻蛋糕甜品（天津路店）,166,4,2,黄浦区
457,蛋糕甜点,BreadTime烘培时光（育秀路店）,12,4,9173,奉贤区
458,蛋糕甜点,麦香园西饼屋,42,4,417,金山区
459,蛋糕甜点,芝芝舒芙蕾,31,4,3,虹口区
460,蛋糕甜点,英伦时光咖啡&面包（南桥店）,13,4,7814,奉贤区
461,蛋糕甜点,麦香人家（华新街店）,33,4,1672,青浦区
462,蛋糕甜点,恬嬉·法式甜品（人民广场店）,107,4,0,黄浦区
463,蛋糕甜点,城市面包生日蛋糕定制（秋岚路总店）,14,4,2640,浦东新区
464,蛋糕甜点,麦卡优娜（吾悦广场店）,15,4,5415,青浦区
465,日本料理,海钓居酒屋,148,4,9,长宁区
466,日本料理,奈美居酒屋,84,5,350,浦东新区
467,日本料理,酒乐日本料理,186,4,6,闵行区
468,日本料理,寿司王子（巴黎春天成山店）,73,4,1890,浦东新区
469,日本料理,井上家（大兴街店）,52,5,1588,黄浦区
470,日本料理,多伦多海鲜自助餐厅（江桥万达店）,99,5,24981,嘉定区
471,日本料理,秀·烧肉（长泰广场店）,137,4,109,浦东新区
472,日本料理,兆井精致料理（青浦店）,227,4,3261,青浦区
473,日本料理,炙寿司（青松路店）,18,4,8946,青浦区
474,日本料理,醉乐·日本料理,183,4,3,松江区
475,日本料理,上井精致料理（吴中店）,270,4,749,闵行区
476,日本料理,亦人亦碗-精致料理（IMAGO我格广场店）,83,4,718,普陀区
477,日本料理,花崎蟹道,356,5,76,闵行区
478,日本料理,银子日本料理铁板烧（人民广场店）,171,4,1904,黄浦区
479,日本料理,上井精致料理（松江店）,243,4,1111,松江区
480,聚餐宴请,百福食府,103,5,54,静安区
481,聚餐宴请,星晨酒店（五角场店）,161,4,967,杨浦区
482,聚餐宴请,泰岛·普吉天堂（万嘉店）,88,4,1066,浦东新区
483,聚餐宴请,宴宾阁大酒店,93,4,220,闵行区
484,聚餐宴请,大鐤小灶,73,3,50,闵行区
485,聚餐宴请,华美达酒店（上海闵行华美达酒店）,91,4,100,闵行区
486,聚餐宴请,宁波汉通海鲜大酒店（江湾店）,125,4,51,虹口区
487,聚餐宴请,天源大酒店,74,5,252,浦东新区
488,聚餐宴请,枫亭雅苑（德华店）,69,4,195,嘉定区
489,聚餐宴请,东北吉菜王,51,4,128,静安区
490,聚餐宴请,明记观海阁,73,4,54,金山区
491,聚餐宴请,珠溪舒苑,55,5,48,青浦区
492,聚餐宴请,天象大酒店,166,4,257,嘉定区
493,聚餐宴请,鼎盛食府（长兴岛店）,51,5,72,其他区
494,聚餐宴请,枫宴,90,4,159,长宁区
495,蛋糕甜点,摩卡CAKE蛋糕,0,4,11,松江区
496,蛋糕甜点,麦香食品（育秀店）,30,4,3569,奉贤区
497,蛋糕甜点,麦戚西饼屋,42,4,899,嘉定区
498,蛋糕甜点,阿纳迪酒店·大堂吧,173,4,0,长宁区
499,蛋糕甜点,MarquessGuo果郡王（环球港店）,37,4,802,普陀区
500,蛋糕甜点,JUNCP·君品,20,5,159,闵行区
501,蛋糕甜点,TINA CAKE甜娜蛋糕定制,201,5,93,松江区
502,蛋糕甜点,凯司令（百色路店）,20,4,1292,徐汇区
503,蛋糕甜点,蘭記芬芳港式饮品（松江谷阳南路店）,30,5,644,松江区
504,蛋糕甜点,梦恬 蛋糕·甜品台定制,258,4,31,浦东新区
505,蛋糕甜点,爱拉屋（御青路店）,15,4,578,浦东新区
506,蛋糕甜点,城丰冷饮批发部,34,5,72,浦东新区
507,蛋糕甜点,明记糖水,52,4,5,黄浦区
508,蛋糕甜点,天野草莓（中山中路店）,28,4,5895,松江区
509,蛋糕甜点,麦林西饼,24,4,609,嘉定区
510,江浙菜,共富酒楼（顾村店）,63,4,6,宝山区
511,江浙菜,新悦大酒店,100,3,536,奉贤区
512,江浙菜,瀛通大酒店餐厅,101,4,778,其他区
513,江浙菜,洋庭小馆（亿博店）,89,4,49,宝山区
514,江浙菜,小城故事新派特色川菜,44,4,1100,奉贤区
515,江浙菜,上海大饭堂（大华店）,68,3,656,宝山区
516,江浙菜,HOME'S飨宴,457,5,0,浦东新区
517,江浙菜,铂爵花园酒店,100,4,402,松江区
518,江浙菜,锦江大厨（新虹桥店）,83,4,1526,闵行区
519,江浙菜,悦轩,436,4,0,浦东新区
520,江浙菜,王嫂面馆,26,4,5534,浦东新区
521,江浙菜,忆江南（金山店）,61,3,842,金山区
522,江浙菜,皖荟·二十四节气,100,4,0,虹口区
523,江浙菜,厚道家宴农家乐,81,4,1390,松江区
524,江浙菜,顺水楼（莲花国际广场店）,82,4,679,闵行区
525,日本料理,锦水亭日本料理（古北1699广场店）,305,5,404,闵行区
526,日本料理,立方铁@铁板烧（南桥宝龙店）,69,4,1521,奉贤区
527,日本料理,半山小馆（大悦城店）,89,4,3061,静安区
528,日本料理,秋之港日本料理（文广店）,179,4,79,长宁区
529,日本料理,伊藤新苑日本料理·烧肉（古北店）,232,4,575,长宁区
530,日本料理,芥末日本料理（打浦路铂尔曼旗舰店）,303,4,363,黄浦区
531,日本料理,岚山鮨活物料理,284,4,95,青浦区
532,日本料理,鲁山人日本料理（老城店）,127,4,1269,松江区
533,日本料理,清水日本料理（仙乐斯广场店）,247,4,479,黄浦区
534,日本料理,和来屋（静安店）,126,4,0,静安区
535,日本料理,寿司王子（新大陆广场店）,80,4,1917,浦东新区
536,日本料理,寿司王子（万达店）,79,4,1564,浦东新区
537,日本料理,鲜米屋日式料理（九亭店）,77,4,27,松江区
538,日本料理,芥末日本料理（圣诺亚店）,225,4,736,普陀区
539,日本料理,桃山日本料理铁板烧,224,5,709,浦东新区
540,蛋糕甜点,U.ME CAKE（南大街店）,50,5,168,嘉定区
541,蛋糕甜点,麦香园（佘山店）,50,4,504,松江区
542,蛋糕甜点,米慈卡烘焙坊,13,4,562,浦东新区
543,蛋糕甜点,21cake（陆图店）,72,4,17,浦东新区
544,蛋糕甜点,甜蜜问候蛋糕咖啡屋,139,4,922,浦东新区
545,蛋糕甜点,都麦食品（莱阳路店）,12,4,150,浦东新区
546,蛋糕甜点,俐滋蛋糕·厨趣烘焙制作中心,144,4,7,杨浦区
547,蛋糕甜点,心辰饼屋,143,4,559,浦东新区
548,蛋糕甜点,麦香园（洞泾店）,0,3,924,松江区
549,蛋糕甜点,恬嬉·法式甜品（宝山万达店）,92,4,0,宝山区
550,蛋糕甜点,圣莎贝克经【南汇店】,22,4,301,浦东新区
551,蛋糕甜点,青葱岁月曙建路店,18,3,475,闵行区
552,蛋糕甜点,烘焙龙,30,4,0,静安区
553,蛋糕甜点,麦香人家,19,3,717,松江区
554,蛋糕甜点,面包大叔,18,4,3082,松江区
555,日本料理,鲜米屋日式料理（九亭店）,77,4,27,松江区
556,日本料理,兆井精致料理（青浦店）,227,4,3261,青浦区
557,日本料理,三德屋,184,4,1078,松江区
558,日本料理,米你鲜新派寿司（世纪大都会店）,98,5,279,浦东新区
559,日本料理,慕寿司（大宁路店）,52,4,198,静安区
560,日本料理,大焰日料·铁板烧放题,162,4,634,长宁区
561,日本料理,食特美▪日式烧肉（浦东大道店）,124,5,95,浦东新区
562,日本料理,浜名湖日本烤肉,126,4,429,嘉定区
563,日本料理,亦人亦碗-精致料理（IMAGO我格广场店）,83,4,718,普陀区
564,日本料理,宫谷日本料理（大拇指广场店）,105,5,103,浦东新区
565,日本料理,虎连坊日本料理（国贸店）,248,4,140,长宁区
566,日本料理,紫愿日本料理,103,4,634,嘉定区
567,日本料理,焱一期一会,168,5,5,静安区
568,日本料理,一番屋铁板烧（富绅店）,68,4,1499,青浦区
569,日本料理,上井精致料理（松江店）,243,4,1111,松江区
570,江浙菜,洋庭小馆（亿博店）,89,4,49,宝山区
571,江浙菜,湘港大酒店,64,4,514,金山区
572,江浙菜,书院人家（世博源店）,64,4,732,浦东新区
573,江浙菜,HOME'S飨宴,457,5,0,浦东新区
574,江浙菜,小食代,57,4,1766,金山区
575,江浙菜,麦盛莉（浦东自贸区店）,87,5,597,浦东新区
576,江浙菜,悦轩,436,4,0,浦东新区
577,江浙菜,明记小馆,79,4,2157,青浦区
578,江浙菜,方青食尚餐厅,51,4,464,奉贤区
579,江浙菜,皖荟·二十四节气,100,4,0,虹口区
580,江浙菜,上海阿婆（古美店）,59,4,650,闵行区
581,江浙菜,和记小菜（金玉兰店）,85,4,751,黄浦区
582,江浙菜,红馆海派餐厅,402,4,0,黄浦区
583,江浙菜,尚海派主题餐厅（云山路店）,95,4,413,浦东新区
584,江浙菜,望乡楼精膳坊（日月光中心店）,99,4,556,黄浦区
585,日本料理,初未,123,4,6,浦东新区
586,日本料理,上井精致料理（松江店）,243,4,1111,松江区
587,日本料理,友藤寿司（莲花南路店）,50,4,443,闵行区
588,日本料理,匠玺海鲜丼·寿司（巴黎春天店）,55,4,11,徐汇区
589,日本料理,森井SpecialSushi（环球港店）,99,4,1259,普陀区
590,日本料理,秋之港日本料理（太平洋百货店）,121,4,203,静安区
591,日本料理,万藏烧肉（中山公园一店）,206,4,0,长宁区
592,日本料理,迪利特大酒店西餐厅,112,4,375,青浦区
593,日本料理,洛卡铁板烧,88,4,519,徐汇区
594,日本料理,酒集面社日式居酒屋店,56,4,245,静安区
595,日本料理,一番屋日本料理.铁板烧（川沙店）,100,4,1967,浦东新区
596,日本料理,黑方日本料理（茂名北路店）,158,4,555,静安区
597,日本料理,宫谷日本料理（金桥太茂广场店）,110,4,83,浦东新区
598,日本料理,幸吉しん じ,96,4,696,闵行区
599,日本料理,霞料亭,153,5,31,闵行区
600,蛋糕甜点,烘焙龙,30,4,0,静安区
601,蛋糕甜点,青葱岁月面包（五莲路店）,19,4,351,浦东新区
602,蛋糕甜点,漫猫咖啡（场中路店）,73,4,187,静安区
603,蛋糕甜点,凡尔纳蛋糕定制,151,4,6,松江区
604,蛋糕甜点,悸动奶茶烧仙草（南汇汽车站店）,10,4,508,浦东新区
605,蛋糕甜点,广福鲜面包坊（桂林路店）,18,4,284,徐汇区
606,蛋糕甜点,21cake廿一客蛋糕（江浦路店）,186,4,0,杨浦区
607,蛋糕甜点,香港果C益佰（疁城新天地店）,29,4,1042,嘉定区
608,蛋糕甜点,Q心蛋糕（听潮南路店）,63,4,803,浦东新区
609,蛋糕甜点,波孚蛋糕,60,5,289,闵行区
610,蛋糕甜点,青葱岁月面包烘培店（长兴店）,21,4,530,其他区
611,蛋糕甜点,阿姨奶茶（环球港店）,9,4,212,普陀区
612,蛋糕甜点,杜哈夫（莘庄店）,190,4,2,闵行区
613,蛋糕甜点,乐凯普精品烘焙（富民店）,48,5,9668,其他区
614,蛋糕甜点,C多多（九亭店）,11,4,465,松江区
615,江浙菜,舌筵本帮融合餐厅,151,4,1,长宁区
616,江浙菜,金上海1号,57,4,819,金山区
617,江浙菜,长兴菜馆,48,4,927,浦东新区
618,江浙菜,老瑞福菜馆,52,4,113,黄浦区
619,江浙菜,黑山林土菜坊,36,4,773,青浦区
620,江浙菜,苔圣园（沪太店）,117,4,417,宝山区
621,江浙菜,格莱美宴会中心（崇明店）,100,3,0,其他区
622,江浙菜,上海阿婆 （七宝店）,64,3,1066,闵行区
623,江浙菜,蓝宫大饭店,136,5,623,嘉定区
624,江浙菜,黛月·耕碾工坊,82,4,23,闵行区
625,江浙菜,食库东海厨房,69,4,497,松江区
626,江浙菜,通海大酒店（秀沿路店）,100,5,526,浦东新区
627,江浙菜,阅食,147,4,0,杨浦区
628,江浙菜,翠晶水上餐厅,88,4,429,松江区
629,江浙菜,朝府城,68,4,1614,松江区
630,日本料理,蘭庭·寿喜烧·炉端烧·酒（绿地缤纷城店）,138,4,16,徐汇区
631,日本料理,柳川日本料理,87,4,297,浦东新区
632,日本料理,一罗华,117,4,1215,静安区
633,日本料理,沼津港渔市（宏伊国际广场店）,99,5,740,黄浦区
634,日本料理,高木日本料理（静安寺店）,207,4,2185,静安区
635,日本料理,半山小馆（大悦城店）,89,4,3061,静安区
636,日本料理,玉海力（新世纪广场店）,153,4,0,长宁区
637,日本料理,泗喜屋·日料（丰庄路店）,60,4,579,嘉定区
638,日本料理,寿司王子（新大陆广场店）,80,4,1917,浦东新区
639,日本料理,有喜屋深夜食堂（延安西路店）,111,4,75,长宁区
640,日本料理,嘉禾外带寿司,29,5,136,嘉定区
641,日本料理,まいどおおきに食堂（天钥桥食堂店）,44,4,754,徐汇区
642,日本料理,大隐割烹料理（鲔屋分店）,345,5,0,静安区
643,日本料理,炙爱铁板烧·大阪烧（光启城时尚购物中心店）,55,3,184,徐汇区
644,日本料理,和花园W garden精致料理（虹梅路店）,261,4,117,长宁区
645,蛋糕甜点,鲜の芙蕾pancake（华侨城店）,23,4,12,闵行区
646,蛋糕甜点,下雪的村庄（南方商城店）,40,4,252,闵行区
647,蛋糕甜点,你好董小姐,37,5,5805,松江区
648,蛋糕甜点,雨慕甜品工作室,0,4,0,宝山区
649,蛋糕甜点,珍奶工坊（堡镇店）,9,5,760,其他区
650,蛋糕甜点,Vmax-鲜榨果汁（百联店）,16,4,3240,奉贤区
651,蛋糕甜点,21cake廿一客蛋糕,242,4,0,浦东新区
652,蛋糕甜点,甛印甜品（漕宝路店）,35,4,127,闵行区
653,蛋糕甜点,6月森林（大学城地铁站店）,21,4,972,松江区
654,蛋糕甜点,八喜冰淇淋蛋糕店,0,4,10,虹口区
655,蛋糕甜点,乐优美蛋糕坊,80,4,716,杨浦区
656,蛋糕甜点,莉雅西点坊,19,4,4034,其他区
657,蛋糕甜点,玫溧燕窝·法式燕窝甜品（泰康路店）,170,4,16,黄浦区
658,蛋糕甜点,佑客蛋糕,78,5,4807,闵行区
659,蛋糕甜点,莉轩西饼,71,4,1059,浦东新区
660,江浙菜,醉东Oriental House（静安嘉里店）,217,4,4,静安区
661,江浙菜,雍记大酒店（嘉定新城店）,71,4,452,嘉定区
662,江浙菜,苔圣园（金桥店）,121,3,487,浦东新区
663,江浙菜,THE er·得尔·中餐厅,212,4,0,长宁区
664,江浙菜,桐庐特色面馆,14,5,439,奉贤区
665,江浙菜,曹家莊（杨高南路店）,87,4,622,浦东新区
666,江浙菜,索菲特海仑宾馆海茂中餐厅,175,4,544,黄浦区
667,江浙菜,颐景茶道（崇明店）,44,4,876,其他区
668,江浙菜,洲海花园酒店丽景轩餐厅,124,5,357,浦东新区
669,江浙菜,国营工农饭店,57,4,555,浦东新区
670,江浙菜,妈妈菜（诸光路店）,57,4,1098,闵行区
671,江浙菜,锦江汤臣洲际大酒店东方食苑,320,5,195,浦东新区
672,江浙菜,万嘉（锦尊店）,83,4,719,浦东新区
673,江浙菜,麦盛莉（世博园区店）,91,4,250,浦东新区
674,江浙菜,上海老饭店,122,4,242,黄浦区
675,日本料理,大隐割烹料理（鲔屋分店）,345,5,0,静安区
676,日本料理,萌牛日式碳火烤肉店,164,5,288,松江区
677,日本料理,朝日屋日本料理牛肉寿喜锅,97,4,598,嘉定区
678,日本料理,寿司沼津港（新世界大丸百货店）,111,5,273,黄浦区
679,日本料理,玉嘉铁板烧（118广场店）,73,5,153,普陀区
680,日本料理,鱼町居酒屋（虹梅路店）,240,5,143,闵行区
681,日本料理,蘭庭·寿喜烧·炉端烧·酒（绿地缤纷城店）,138,4,16,徐汇区
682,日本料理,月岛屋大阪烧（南丹东路店）,67,4,133,徐汇区
683,日本料理,濱寿司（威宁路店）,63,5,722,长宁区
684,日本料理,藤木日本料理,103,4,18,黄浦区
685,日本料理,九州拉面（沧源路店）,24,4,406,闵行区
686,日本料理,一井寿司（上海体育馆店）,47,4,95,徐汇区
687,日本料理,回乐町烧肉酒场,168,4,5,普陀区
688,日本料理,宝寿司（万科海上传奇店）,47,4,95,浦东新区
689,日本料理,大阪烧肉（大华店）,81,3,327,宝山区
690,江浙菜,湘沪一家人（临青路店）,50,3,340,杨浦区
691,江浙菜,阿明小菜（北中路店）,67,4,739,浦东新区
692,江浙菜,聚满楼,61,4,647,浦东新区
693,江浙菜,田园晶品会,112,4,234,闵行区
694,江浙菜,精典1号,53,4,596,闵行区
695,江浙菜,杭州新开元大酒店（卢湾店）,146,4,587,黄浦区
696,江浙菜,老表龙虾,51,4,785,奉贤区
697,江浙菜,徽膳轩（汇智国际商业中心店）,68,4,466,浦东新区
698,江浙菜,百味楼（民耀路店）,68,4,265,浦东新区
699,江浙菜,华亭湖时代大酒店,165,5,588,松江区
